timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1.69383E+12,1798,HTTP Request,200,,Thread Group 1-43,text,TRUE,,4564,130,47,47,http://localhost:8078/getallpolicies,1798,0,2
1.69383E+12,1998,HTTP Request,200,,Thread Group 1-26,text,TRUE,,4564,130,46,46,http://localhost:8078/getallpolicies,1996,0,1
1.69383E+12,1956,HTTP Request,200,,Thread Group 1-35,text,TRUE,,4564,130,45,45,http://localhost:8078/getallpolicies,1955,0,1
1.69383E+12,1725,HTTP Request,200,,Thread Group 1-58,text,TRUE,,4564,130,44,44,http://localhost:8078/getallpolicies,1725,0,2
1.69383E+12,1558,HTTP Request,200,,Thread Group 1-75,text,TRUE,,4564,130,43,43,http://localhost:8078/getallpolicies,1557,0,2
1.69383E+12,1425,HTTP Request,200,,Thread Group 1-90,text,TRUE,,4564,130,42,42,http://localhost:8078/getallpolicies,1423,0,2
1.69383E+12,2040,HTTP Request,200,,Thread Group 1-29,text,TRUE,,4564,130,41,41,http://localhost:8078/getallpolicies,2039,0,2
1.69383E+12,1601,HTTP Request,200,,Thread Group 1-73,text,TRUE,,4564,130,40,40,http://localhost:8078/getallpolicies,1601,0,2
1.69383E+12,1681,HTTP Request,200,,Thread Group 1-66,text,TRUE,,4564,130,39,39,http://localhost:8078/getallpolicies,1681,0,2
1.69383E+12,1879,HTTP Request,200,,Thread Group 1-46,text,TRUE,,4564,130,38,38,http://localhost:8078/getallpolicies,1878,0,3
1.69383E+12,1744,HTTP Request,200,,Thread Group 1-60,text,TRUE,,4564,130,38,38,http://localhost:8078/getallpolicies,1744,0,1
1.69383E+12,1788,HTTP Request,200,,Thread Group 1-56,text,TRUE,,4564,130,36,36,http://localhost:8078/getallpolicies,1779,0,10
1.69383E+12,1627,HTTP Request,200,,Thread Group 1-72,text,TRUE,,4564,130,36,36,http://localhost:8078/getallpolicies,1626,0,1
1.69383E+12,1848,HTTP Request,200,,Thread Group 1-50,text,TRUE,,4564,130,34,34,http://localhost:8078/getallpolicies,1847,0,1
1.69383E+12,1838,HTTP Request,200,,Thread Group 1-52,text,TRUE,,4564,130,33,33,http://localhost:8078/getallpolicies,1837,0,2
1.69383E+12,1635,HTTP Request,200,,Thread Group 1-74,text,TRUE,,4564,130,32,32,http://localhost:8078/getallpolicies,1635,0,2
1.69383E+12,1999,HTTP Request,200,,Thread Group 1-42,text,TRUE,,4564,130,31,31,http://localhost:8078/getallpolicies,1999,0,2
1.69383E+12,1441,HTTP Request,200,,Thread Group 1-98,text,TRUE,,4564,130,30,30,http://localhost:8078/getallpolicies,1440,0,1
1.69383E+12,1847,HTTP Request,200,,Thread Group 1-63,text,TRUE,,4564,130,29,29,http://localhost:8078/getallpolicies,1846,0,3
1.69383E+12,1931,HTTP Request,200,,Thread Group 1-59,text,TRUE,,4564,130,28,28,http://localhost:8078/getallpolicies,1931,0,2
1.69383E+12,2196,HTTP Request,200,,Thread Group 1-32,text,TRUE,,4564,130,28,28,http://localhost:8078/getallpolicies,2195,0,2
1.69383E+12,1841,HTTP Request,200,,Thread Group 1-68,text,TRUE,,4564,130,26,26,http://localhost:8078/getallpolicies,1839,0,2
1.69383E+12,2315,HTTP Request,200,,Thread Group 1-22,text,TRUE,,4564,130,25,25,http://localhost:8078/getallpolicies,2314,0,2
1.69383E+12,1628,HTTP Request,200,,Thread Group 1-91,text,TRUE,,4564,130,24,24,http://localhost:8078/getallpolicies,1627,0,2
1.69383E+12,1749,HTTP Request,200,,Thread Group 1-80,text,TRUE,,4564,130,23,23,http://localhost:8078/getallpolicies,1748,0,1
1.69383E+12,1669,HTTP Request,200,,Thread Group 1-89,text,TRUE,,4564,130,22,22,http://localhost:8078/getallpolicies,1668,0,2
1.69383E+12,1795,HTTP Request,200,,Thread Group 1-77,text,TRUE,,4564,130,21,21,http://localhost:8078/getallpolicies,1794,0,2
1.69383E+12,2351,HTTP Request,200,,Thread Group 1-23,text,TRUE,,4564,130,20,20,http://localhost:8078/getallpolicies,2351,0,4
1.69383E+12,2031,HTTP Request,200,,Thread Group 1-55,text,TRUE,,4564,130,20,20,http://localhost:8078/getallpolicies,2030,0,3
1.69383E+12,1911,HTTP Request,200,,Thread Group 1-69,text,TRUE,,4564,130,18,18,http://localhost:8078/getallpolicies,1910,0,2
1.69383E+12,2332,HTTP Request,200,,Thread Group 1-34,text,TRUE,,4564,130,17,17,http://localhost:8078/getallpolicies,2331,0,2
1.69383E+12,2067,HTTP Request,200,,Thread Group 1-64,text,TRUE,,4564,130,16,16,http://localhost:8078/getallpolicies,2066,0,1
1.69383E+12,1926,HTTP Request,200,,Thread Group 1-78,text,TRUE,,4564,130,15,15,http://localhost:8078/getallpolicies,1925,0,2
1.69383E+12,1716,HTTP Request,200,,Thread Group 1-97,text,TRUE,,4564,130,14,14,http://localhost:8078/getallpolicies,1715,0,2
1.69383E+12,1725,HTTP Request,200,,Thread Group 1-99,text,TRUE,,4564,130,13,13,http://localhost:8078/getallpolicies,1724,0,2
1.69383E+12,2127,HTTP Request,200,,Thread Group 1-62,text,TRUE,,4564,130,12,12,http://localhost:8078/getallpolicies,2126,0,1
1.69383E+12,2266,HTTP Request,200,,Thread Group 1-49,text,TRUE,,4564,130,11,11,http://localhost:8078/getallpolicies,2266,0,3
1.69383E+12,2431,HTTP Request,200,,Thread Group 1-33,text,TRUE,,4564,130,10,10,http://localhost:8078/getallpolicies,2430,0,2
1.69383E+12,2232,HTTP Request,200,,Thread Group 1-53,text,TRUE,,4564,130,10,10,http://localhost:8078/getallpolicies,2232,0,2
1.69383E+12,1915,HTTP Request,200,,Thread Group 1-85,text,TRUE,,4564,130,8,8,http://localhost:8078/getallpolicies,1915,0,2
1.69383E+12,2644,HTTP Request,200,,Thread Group 1-14,text,TRUE,,4564,130,7,7,http://localhost:8078/getallpolicies,2629,0,2
1.69383E+12,2024,HTTP Request,200,,Thread Group 1-81,text,TRUE,,4564,130,6,6,http://localhost:8078/getallpolicies,2022,0,2
1.69383E+12,1936,HTTP Request,200,,Thread Group 1-93,text,TRUE,,4564,130,5,5,http://localhost:8078/getallpolicies,1934,0,2
1.69383E+12,1974,HTTP Request,200,,Thread Group 1-92,text,TRUE,,4564,130,4,4,http://localhost:8078/getallpolicies,1967,0,6
1.69383E+12,2525,HTTP Request,200,,Thread Group 1-41,text,TRUE,,4564,130,3,3,http://localhost:8078/getallpolicies,2525,0,2
1.69383E+12,2235,HTTP Request,200,,Thread Group 1-71,text,TRUE,,4564,130,2,2,http://localhost:8078/getallpolicies,2234,0,2
1.69383E+12,2298,HTTP Request,200,,Thread Group 1-65,text,TRUE,,4564,130,1,1,http://localhost:8078/getallpolicies,2297,0,2
,,,,,,,,,,,,,,1554.34,,
