timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1.6939E+12,539,CreatePolicy Request,201,,Thread Group 1-48,text,TRUE,,614,364,14,14,http://localhost:8087/createpolicy/64de7233ad581f7a5b51a278,539,0,1
1.6939E+12,1019,CreatePolicy Request,201,,Thread Group 1-24,text,TRUE,,614,364,13,13,http://localhost:8087/createpolicy/64de7233ad581f7a5b51a278,1019,0,1
1.6939E+12,1263,CreatePolicy Request,201,,Thread Group 1-12,text,TRUE,,614,364,11,11,http://localhost:8087/createpolicy/64de7233ad581f7a5b51a278,1263,0,1
1.6939E+12,1362,CreatePolicy Request,201,,Thread Group 1-7,text,TRUE,,613,363,11,11,http://localhost:8087/createpolicy/64de7233ad581f7a5b51a278,1361,0,1
1.6939E+12,825,CreatePolicy Request,201,,Thread Group 1-34,text,TRUE,,614,364,9,9,http://localhost:8087/createpolicy/64de7233ad581f7a5b51a278,825,0,0
1.6939E+12,873,CreatePolicy Request,201,,Thread Group 1-32,text,TRUE,,614,364,8,8,http://localhost:8087/createpolicy/64de7233ad581f7a5b51a278,873,0,1
1.6939E+12,1354,CreatePolicy Request,201,,Thread Group 1-8,text,TRUE,,614,364,8,8,http://localhost:8087/createpolicy/64de7233ad581f7a5b51a278,1354,0,1
1.6939E+12,1095,CreatePolicy Request,201,,Thread Group 1-21,text,TRUE,,614,364,6,6,http://localhost:8087/createpolicy/64de7233ad581f7a5b51a278,1095,0,1
1.6939E+12,577,CreatePolicy Request,201,,Thread Group 1-47,text,TRUE,,614,364,5,5,http://localhost:8087/createpolicy/64de7233ad581f7a5b51a278,577,0,1
1.6939E+12,961,CreatePolicy Request,201,,Thread Group 1-28,text,TRUE,,613,363,5,5,http://localhost:8087/createpolicy/64de7233ad581f7a5b51a278,960,0,1
1.6939E+12,627,CreatePolicy Request,201,,Thread Group 1-45,text,TRUE,,613,363,3,3,http://localhost:8087/createpolicy/64de7233ad581f7a5b51a278,627,0,1
1.6939E+12,927,CreatePolicy Request,201,,Thread Group 1-30,text,TRUE,,614,364,3,3,http://localhost:8087/createpolicy/64de7233ad581f7a5b51a278,927,0,1
1.6939E+12,1473,CreatePolicy Request,201,,Thread Group 1-3,text,TRUE,,614,364,1,1,http://localhost:8087/createpolicy/64de7233ad581f7a5b51a278,1473,0,0
,,,,,,,,,,,,,,867.4,,
