timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1.69282E+12,334,HTTP Post Request,201,,Thread Group 1-93,text,TRUE,,573,380,89,100,http://localhost:8081/register,334,0,1
1.69282E+12,755,HTTP Post Request,201,,Thread Group 1-50,text,TRUE,,573,380,89,100,http://localhost:8081/register,754,0,2
1.69282E+12,809,HTTP Post Request,201,,Thread Group 1-46,text,TRUE,,573,380,89,100,http://localhost:8081/register,809,0,2
1.69282E+12,820,HTTP Post Request,201,,Thread Group 1-45,text,TRUE,,573,380,89,100,http://localhost:8081/register,820,0,2
1.69282E+12,966,HTTP Post Request,201,,Thread Group 1-30,text,TRUE,,573,380,89,100,http://localhost:8081/register,965,0,3
1.69282E+12,878,HTTP Post Request,201,,Thread Group 1-40,text,TRUE,,573,380,89,99,http://localhost:8081/register,873,0,3
1.69282E+12,625,HTTP Post Request,201,,Thread Group 1-66,text,TRUE,,573,380,89,99,http://localhost:8081/register,625,0,1
1.69282E+12,470,HTTP Post Request,201,,Thread Group 1-88,text,TRUE,,573,380,89,99,http://localhost:8081/register,470,0,2
1.69282E+12,586,HTTP Post Request,201,,Thread Group 1-75,text,TRUE,,573,380,89,99,http://localhost:8081/register,585,0,2
1.69282E+12,599,HTTP Post Request,201,,Thread Group 1-74,text,TRUE,,573,380,89,99,http://localhost:8081/register,598,0,3
1.69282E+12,776,HTTP Post Request,201,,Thread Group 1-58,text,TRUE,,573,380,89,99,http://localhost:8081/register,776,0,1
1.69282E+12,685,HTTP Post Request,201,,Thread Group 1-67,text,TRUE,,573,380,89,99,http://localhost:8081/register,685,0,1
1.69282E+12,958,HTTP Post Request,201,,Thread Group 1-39,text,TRUE,,573,380,89,99,http://localhost:8081/register,957,0,3
1.69282E+12,676,HTTP Post Request,201,,Thread Group 1-68,text,TRUE,,573,380,89,99,http://localhost:8081/register,675,0,1
1.69282E+12,612,HTTP Post Request,201,,Thread Group 1-76,text,TRUE,,573,380,89,99,http://localhost:8081/register,611,0,2
1.69282E+12,865,HTTP Post Request,201,,Thread Group 1-51,text,TRUE,,573,380,89,99,http://localhost:8081/register,865,0,2
1.69282E+12,857,HTTP Post Request,201,,Thread Group 1-52,text,TRUE,,573,380,89,99,http://localhost:8081/register,857,0,2
1.69282E+12,1186,HTTP Post Request,201,,Thread Group 1-19,text,TRUE,,573,380,89,99,http://localhost:8081/register,1186,0,2
1.69282E+12,469,HTTP Post Request,201,,Thread Group 1-94,text,TRUE,,573,380,89,99,http://localhost:8081/register,468,0,2
1.69282E+12,599,HTTP Post Request,201,,Thread Group 1-80,text,TRUE,,573,380,89,99,http://localhost:8081/register,598,0,2
1.69282E+12,683,HTTP Get Request,200,,Thread Group 1-31,text,TRUE,,11971,125,89,99,http://localhost:8090/customers,683,0,1
1.69282E+12,586,HTTP Post Request,201,,Thread Group 1-84,text,TRUE,,573,380,88,98,http://localhost:8081/register,585,0,2
1.69282E+12,647,HTTP Post Request,201,,Thread Group 1-78,text,TRUE,,573,380,88,98,http://localhost:8081/register,646,0,3
1.69282E+12,471,HTTP Post Request,201,,Thread Group 1-96,text,TRUE,,573,380,88,98,http://localhost:8081/register,471,0,2
1.69282E+12,968,HTTP Post Request,201,,Thread Group 1-47,text,TRUE,,573,380,88,98,http://localhost:8081/register,967,0,1
1.69282E+12,952,HTTP Post Request,201,,Thread Group 1-49,text,TRUE,,573,380,88,98,http://localhost:8081/register,951,0,2
1.69282E+12,620,HTTP Post Request,201,,Thread Group 1-83,text,TRUE,,573,380,88,98,http://localhost:8081/register,619,0,2
1.69282E+12,887,HTTP Post Request,201,,Thread Group 1-57,text,TRUE,,573,380,88,97,http://localhost:8081/register,886,0,2
1.69282E+12,1103,HTTP Post Request,201,,Thread Group 1-35,text,TRUE,,573,380,88,97,http://localhost:8081/register,1101,0,2
1.69282E+12,716,HTTP Get Request,200,,Thread Group 1-26,text,TRUE,,11971,125,88,97,http://localhost:8090/customers,716,0,1
1.69282E+12,732,HTTP Get Request,200,,Thread Group 1-22,text,TRUE,,11971,125,87,96,http://localhost:8090/customers,699,0,4
1.69282E+12,584,HTTP Post Request,201,,Thread Group 1-89,text,TRUE,,573,380,86,95,http://localhost:8081/register,583,0,2
1.69282E+12,731,HTTP Get Request,200,,Thread Group 1-7,text,TRUE,,11971,125,86,95,http://localhost:8090/customers,730,0,1
1.69282E+12,934,HTTP Post Request,201,,Thread Group 1-55,text,TRUE,,573,380,86,95,http://localhost:8081/register,934,0,2
1.69282E+12,735,HTTP Get Request,200,,Thread Group 1-29,text,TRUE,,11971,125,86,95,http://localhost:8090/customers,733,0,1
1.69282E+12,1160,HTTP Post Request,201,,Thread Group 1-32,text,TRUE,,573,380,84,93,http://localhost:8081/register,1152,0,2
1.69282E+12,961,HTTP Post Request,201,,Thread Group 1-53,text,TRUE,,573,380,84,93,http://localhost:8081/register,960,0,2
1.69282E+12,616,HTTP Post Request,201,,Thread Group 1-87,text,TRUE,,573,380,84,93,http://localhost:8081/register,616,0,1
1.69282E+12,517,HTTP Post Request,201,,Thread Group 1-97,text,TRUE,,573,380,84,93,http://localhost:8081/register,516,0,2
1.69282E+12,1142,HTTP Post Request,201,,Thread Group 1-33,text,TRUE,,573,380,84,93,http://localhost:8081/register,1142,0,2
1.69282E+12,451,HTTP Post Request,201,,Thread Group 1-99,text,TRUE,,573,380,84,93,http://localhost:8081/register,451,0,2
1.69282E+12,963,HTTP Post Request,201,,Thread Group 1-54,text,TRUE,,573,380,84,93,http://localhost:8081/register,962,0,3
1.69282E+12,1073,HTTP Post Request,201,,Thread Group 1-43,text,TRUE,,573,380,84,93,http://localhost:8081/register,1072,0,1
1.69282E+12,1154,HTTP Get Request,200,,Thread Group 1-11,text,TRUE,,11971,125,84,93,http://localhost:8090/customers,1153,0,1
1.69282E+12,1074,HTTP Post Request,201,,Thread Group 1-59,text,TRUE,,573,380,83,92,http://localhost:8081/register,1074,0,2
1.69282E+12,769,HTTP Post Request,201,,Thread Group 1-91,text,TRUE,,573,380,83,92,http://localhost:8081/register,768,0,2
1.69282E+12,1318,HTTP Post Request,201,,Thread Group 1-37,text,TRUE,,573,380,83,92,http://localhost:8081/register,1318,0,1
1.69282E+12,969,HTTP Get Request,200,,Thread Group 1-21,text,TRUE,,11971,125,83,91,http://localhost:8090/customers,966,0,1
1.69282E+12,1455,HTTP Post Request,201,,Thread Group 1-25,text,TRUE,,573,380,83,91,http://localhost:8081/register,1454,0,2
1.69282E+12,915,HTTP Get Request,200,,Thread Group 1-34,text,TRUE,,11971,125,82,89,http://localhost:8090/customers,914,0,2
1.69282E+12,991,HTTP Post Request,201,,Thread Group 1-72,text,TRUE,,573,380,81,88,http://localhost:8081/register,991,0,9
1.69282E+12,1302,HTTP Post Request,201,,Thread Group 1-42,text,TRUE,,573,380,81,88,http://localhost:8081/register,1302,0,1
1.69282E+12,1306,HTTP Post Request,201,,Thread Group 1-41,text,TRUE,,573,380,81,88,http://localhost:8081/register,1305,0,1
1.69282E+12,1024,HTTP Post Request,201,,Thread Group 1-69,text,TRUE,,573,380,81,88,http://localhost:8081/register,1024,0,1
1.69282E+12,797,HTTP Post Request,201,,Thread Group 1-92,text,TRUE,,573,380,81,88,http://localhost:8081/register,796,0,2
1.69282E+12,856,HTTP Post Request,201,,Thread Group 1-86,text,TRUE,,573,380,81,88,http://localhost:8081/register,855,0,2
1.69282E+12,712,HTTP Post Request,201,,Thread Group 1-98,text,TRUE,,573,380,81,88,http://localhost:8081/register,711,0,32
1.69282E+12,728,HTTP Get Request,200,,Thread Group 1-38,text,TRUE,,11971,125,81,88,http://localhost:8090/customers,728,0,1
1.69282E+12,786,HTTP Post Request,201,,Thread Group 1-95,text,TRUE,,573,380,80,87,http://localhost:8081/register,786,0,2
1.69282E+12,1138,HTTP Post Request,201,,Thread Group 1-60,text,TRUE,,573,380,80,87,http://localhost:8081/register,1138,0,1
1.69282E+12,1141,HTTP Post Request,201,,Thread Group 1-64,text,TRUE,,573,380,80,86,http://localhost:8081/register,1139,0,3
1.69282E+12,1301,HTTP Post Request,201,,Thread Group 1-48,text,TRUE,,573,380,80,86,http://localhost:8081/register,1300,0,1
1.69282E+12,1630,HTTP Post Request,201,,Thread Group 1-18,text,TRUE,,573,380,80,85,http://localhost:8081/register,1630,0,2
1.69282E+12,387,HTTP Get Request,200,,Thread Group 1-57,text,TRUE,,11971,125,80,85,http://localhost:8090/customers,386,0,1
1.69282E+12,650,HTTP Get Request,200,,Thread Group 1-70,text,TRUE,,11971,125,79,84,http://localhost:8090/customers,649,0,1
1.69282E+12,1295,HTTP Post Request,201,,Thread Group 1-62,text,TRUE,,573,380,78,83,http://localhost:8081/register,1295,0,2
1.69282E+12,1129,HTTP Post Request,201,,Thread Group 1-79,text,TRUE,,573,380,78,83,http://localhost:8081/register,1128,0,1
1.69282E+12,1196,HTTP Post Request,201,,Thread Group 1-73,text,TRUE,,573,380,78,83,http://localhost:8081/register,1195,0,2
1.69282E+12,658,HTTP Get Request,200,,Thread Group 1-45,text,TRUE,,11971,125,78,83,http://localhost:8090/customers,656,0,2
1.69282E+12,881,HTTP Get Request,200,,Thread Group 1-23,text,TRUE,,11971,125,78,83,http://localhost:8090/customers,881,0,1
1.69282E+12,1193,HTTP Get Request,200,,Thread Group 1-28,text,TRUE,,11971,125,76,81,http://localhost:8090/customers,1192,0,1
1.69282E+12,679,HTTP Get Request,200,,Thread Group 1-20,text,TRUE,,11971,125,76,81,http://localhost:8090/customers,678,0,1
1.69282E+12,440,HTTP Get Request,200,,Thread Group 1-54,text,TRUE,,11971,125,74,79,http://localhost:8090/customers,439,0,1
1.69282E+12,447,HTTP Get Request,200,,Thread Group 1-99,text,TRUE,,11971,125,73,78,http://localhost:8090/customers,430,0,1
1.69282E+12,469,HTTP Get Request,200,,Thread Group 1-32,text,TRUE,,11971,125,72,77,http://localhost:8090/customers,445,0,2
1.69282E+12,577,HTTP Get Request,200,,Thread Group 1-19,text,TRUE,,11971,125,71,76,http://localhost:8090/customers,570,0,2
1.69282E+12,602,HTTP Get Request,200,,Thread Group 1-67,text,TRUE,,11971,125,71,76,http://localhost:8090/customers,594,0,2
1.69282E+12,976,HTTP Get Request,200,,Thread Group 1-27,text,TRUE,,11971,125,69,73,http://localhost:8090/customers,971,0,3
1.69282E+12,721,HTTP Get Request,200,,Thread Group 1-93,text,TRUE,,11971,125,68,72,http://localhost:8090/customers,719,0,2
